imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics,description_#words,movie_title
tt0105034,The Nutt House,The Nutt House,1992,1992-09-10,"Comedy, Drama, Fantasy",94,USA,English,"Adam Rifkin, Scott Spiegel","Sam Raimi, Scott Spiegel",Connexion Film Productions,"Stephen Kearney, Amy Yasbeck, Robert Trebor, Robert Colbert, Sandra Gould, Captain Haggerty, Barry Livingston, Peter Lupus, Robert Mandan, Emil Sitka, Stella Stevens, Constance Towers, Joseph Whipp, Traci Lords, Catherine Bach","Two idential twins, separated since infancy, meet after 30 years causing a series of mistaken identity and crisis for all involved.",3.7,541,,,,,10.0,5.0,21,the nutt house
tt0105045,L'oeil qui ment,L'oeil qui ment,1992,1993-01-20,"Comedy, Fantasy",100,"France, Portugal","French, English",Raoul Ruiz,"Paul Fontaine, Raoul Ruiz",Animatógrafo,"John Hurt, Didier Bourdon, Lorraine Evanoff, David Warner, Daniel Prévost, Myriem Roussel, Felipe Dias, Baptista Fernandes, Alexandre de Sousa, Laurent Moine, Rui Mendes, André Maia, Rui Luís Brás, João Baião, Suzana Borges","Come to the Village of the Dogs, it's easy to find. Just follow the avenue of crutches and the prosthetic legs hanging from the trees. It's where the Virgin Mary keeps appearing in the sky,...",6.6,117,,,,,1.0,5.0,35,l'oeil qui ment
tt0105128,Cimitero vivente 2,Pet Sematary II,1992,1993-08-13,"Fantasy, Horror",100,USA,English,Mary Lambert,Richard Outten,Paramount Pictures,"Edward Furlong, Anthony Edwards, Clancy Brown, Jared Rushton, Darlanne Fluegel, Jason McGuire, Sarah Trigger, Lisa Waltz, Jim Peck, Len Hunt, Reid Binion, David Ratajczak, Lucius Houghton, Wilbur Fitzgerald, Elizabeth Ziegler","A teenage boy and his father move to his recently-deceased mother's hometown, where they encounter the ancient Native American cemetery with the power to raise the dead.",4.9,18953,$ 8000000,$ 17092453,$ 17092453,35.0,130.0,51.0,27,pet sematary ii
tt0105165,Doppia anima,Prelude to a Kiss,1992,1992-07-10,"Comedy, Fantasy, Romance",105,USA,"English, Dutch",Norman René,"Craig Lucas, Craig Lucas",Gruskoff/Levy Company,"Alec Baldwin, Meg Ryan, Kathy Bates, Ned Beatty, Patty Duke, Richard Riehle, Stanley Tucci, Sydney Walker, Rocky Carroll, Debra Monk, Ray Gill, Ward Ohrman, Annie Golden, Frank Carillo, Sally Murphy","A couple fall in love despite the girl's pessimistic outlook. As they struggle to come to terms with their relationship, something supernatural happens that tests it.",5.6,7569,,$ 20006730,$ 22697691,,40.0,25.0,26,prelude to a kiss
tt0105287,Sex and Zen - Il tappeto da preghiera di carne,Yuk po tuen: Tau ching bo gam,1991,1993-01-15,"Comedy, Drama, Fantasy",99,Hong Kong,Cantonese,Michael Mak,"Alexander Lee, Ying Chiet Lee",Golden Harvest Company,"Lawrence Ng, Kent Cheng, Elvis Tsui, Lieh Lo, Amy Yip, Isabella Chow, Carrie Ng, Mari Ayukawa, Rena Murakami","A man marries a beautiful wife, but decides to go out and experience as many sexual conquests as possible, with unusual and often hilarious results. Meanwhile, his wife is forced to enter a brothel and work as a prostitute.",5.6,1996,,$ 396003,,58.0,11.0,26.0,39,yuk po tuen: tau ching bo gam
tt0105428,I sonnambuli,Sleepwalkers,1992,1992-04-10,"Fantasy, Horror",91,USA,English,Mick Garris,Stephen King,Columbia Pictures,"Brian Krause, Mädchen Amick, Alice Krige, Jim Haynie, Cindy Pickett, Ron Perlman, Lyman Ward, Dan Martin, Glenn Shadix, Cynthia Garris, Monty Bane, John Landis, Joe Dante, Stephen King, Clive Barker",A mother-and-son team of strange supernatural creatures move to a small town to seek out a young virgin to feed on.,5.3,19824,$ 15000000,$ 30524763,$ 30524763,38.0,136.0,85.0,21,sleepwalkers
tt0105466,Frequenze pericolose,Stay Tuned,1992,1992-08-14,"Adventure, Comedy, Fantasy",88,USA,English,Peter Hyams,"Tom S. Parker, Jim Jennewein",Morgan Creek Entertainment,"John Ritter, Pam Dawber, Jeffrey Jones, David Tom, Heather McComb, Bob Dishy, Joyce Gordon, Eugene Levy, Erik King, Don Calfa, John Destry, Susan Blommaert, Maurice Verkaar, Ken Douglas, Gerry Nairn",A husband and wife are sucked into a hellish television set and have to survive a gauntlet of twisted versions of shows they find themselves in.,6.3,10251,$ 25000000,$ 10736401,$ 10736401,,55.0,27.0,26,stay tuned
tt0105500,Suryavanshi,Suryavanshi,1992,1992-02-07,"Fantasy, Horror",161,India,Hindi,Rakesh Kumar,"Kulwant Singh Jani, Rakesh Kumar",Sainath Films International,"Salman Khan, Amrita Singh, Sheeba, Saeed Jaffrey, Ajit Vachani, Sushma Seth, Puneet Issar, Abhinav Chaturvedi, Kader Khan, Shakti Kapoor, Tom Alter, Usman Khan, Parvez Khan, Swami, Anjana Mumtaz",An archaeologist unearths an underground palace at Sangramgarh. The locals are afraid of what will happen if they start digging and would like to leave the past alone. It turns out their fears we confounded.,4.5,804,,,,,10.0,1.0,35,suryavanshi
tt0105619,Dung fong sam hap,Dung fong sam hap,1993,1993-02-12,"Action, Fantasy, Thriller",88,Hong Kong,"Cantonese, English",Johnnie To,"Sandy Shaw, Jack Maeby",China Entertainment Films Production,"Maggie Cheung, Michelle Yeoh, Anita Mui, Damian Lau, Anthony Chau-Sang Wong, Paul Chun, James Pax, Shi-Kwan Yen, Guerin Barry, Cheuk Yan Chan, Mimi Chu, Keith Ferguson, Jessica Gee-George, Philip Keung, Tom Konkle","The all-female Heroic Trio are Tung (Wonder Woman), Chat (Thief Catcher), a mercenary, and Ching (Invisible Woman). Initially, they're on opposing sides - the invisible Ching is kidnapping ...",6.5,3013,,,,,39.0,47.0,29,dung fong sam hap
tt0105643,Troll 2,Troll 2,1990,1990,"Comedy, Fantasy, Horror",95,Italy,English,Claudio Fragasso,"Rossella Drudi, Claudio Fragasso",Filmirage,"Michael Paul Stephenson, George Hardy, Margo Prey, Connie Young, Robert Ormsby, Deborah Reed, Jason Wright, Darren Ewing, Jason Steadman, David McConnell, Gary Carlston, Mike Hamill, Don Packard, Christina Reynolds, Glenn Gerner","A vacationing family discovers that the entire town they're visiting is inhabited by goblins, disguised as humans, who plan to eat them.",2.9,30341,$ 6,,,,459.0,150.0,22,troll 2
tt0105654,The Tune,The Tune,1992,2002-12-04,"Animation, Comedy, Fantasy",69,USA,English,Bill Plympton,"Bill Plympton, Maureen McElheron",October Films,"Daniel Neiden, Maureen McElheron, Marty Nelson, Emily Bindiger, Chris Hoffman, Jimmy Ceribello, Ned Reynolds, Jeffrey Knight, Jen Senko","A songwriter in love with his demanding boss's secretary enters an alternate, wacky world where a much-needed hit tune may be created from his heart.",7.0,732,,,$ 17794,,15.0,16.0,25,the tune
tt0106220,La famiglia Addams 2,Addams Family Values,1993,1994-01-14,"Comedy, Fantasy",94,USA,English,Barry Sonnenfeld,"Charles Addams, Paul Rudnick",Paramount Pictures,"Anjelica Huston, Raul Julia, Christopher Lloyd, Joan Cusack, Christina Ricci, Carol Kane, Jimmy Workman, Kaitlyn Hooper, Kristen Hooper, Carel Struycken, David Krumholtz, Christopher Hart, Dana Ivey, Peter MacNicol, Christine Baranski","The Addams Family try to rescue their beloved Uncle Fester from his gold-digging new love, a black widow named Debbie.",6.7,77026,$ 47000000,$ 48919043,$ 48919043,62.0,144.0,64.0,20,addams family values
