imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics,description_#words,movie_title
tt0102279,Surgelati speciali,Late for Dinner,1991,1991-09-20,"Drama, Sci-Fi",99,USA,English,W.D. Richter,Mark Andrus,Castle Rock Entertainment,"Peter Berg, Brian Wimmer, Marcia Gay Harden, Cassy Friel, Peter Gallagher, Ross Malinger, Luce Rains, John Prosky, Bo Brundin, Donald Hotton, Kyle Secor, Billy Vera, Jeremy Roberts, Silent Bit Sam, Janeane Garofalo",Two young men evading the police for a crime they didn't commit are cryogenically frozen in the early 1960s. The next thing they know is that they are in a strange new world (thirty years on).,6.4,1640,$ 14000000,$ 8906823,$ 8906823,,37.0,12.0,36,late for dinner
tt0102489,Notte di terrore,Mutator,1989,1989-05-15,"Horror, Sci-Fi",91,"UK, USA, South Africa",English,John R. Bowey,"Lynn Rose Higgins, Lynn Rose Higgins",Cut Above Productions,"Brion James, Carolyn Ann Clark, Milton Raphael Murill, Embeth Davidtz, Neil McCarthy, Lindsay Orbach, Greg Latter, Brian O'Shaughnessy, Denis Smith, Lyn Hooker, Tjaart Potgieter, Charles Comyn, Martin Dewee, Brad Morris, Sean Beukes","A beast gets loose in a laboratory, killing all in it's way. A former scientist, now working as a custodian tries to stop it.",4.0,166,,,,,5.0,3.0,24,mutator
tt0102569,A Nymphoid Barbarian in Dinosaur Hell,A Nymphoid Barbarian in Dinosaur Hell,1990,1990-05-17,"Fantasy, Horror, Sci-Fi",82,USA,English,Brett Piper,Brett Piper,Chapter V Enterprises,"Paul Guzzi, Linda Corwin, Alex Pirnie, Mark Deshaies, Al Hodder, Russ Greene, Scott Ferro, Rick Stewart, Ryan Piper, Dusty McNeal, Quinn Piper, Melanie Pirnie, Jeneane Deprizio, Liz Prevett, Penny Townsend","In a post-Armageddon world, a young woman finds herself in a fight for survival against mutant cavemen, dinosaurs and other prehistoric animals.",2.6,1454,$ 40000,,,,30.0,18.0,22,a nymphoid barbarian in dinosaur hell
tt0102709,Rage - Furia primitiva,Rage - Furia primitiva,1988,1988-12-01,"Horror, Sci-Fi, Thriller",91,Italy,English,Vittorio Rambaldi,"Umberto Lenzi, James Justice",El Pico S.A.,"Patrick Lowe, Cheryl Arutt, Sarah Buxton, Mitch Watson, Bo Svenson, Doug Sloan, Luis Valderrama, John Baldwin, Turk Harley, Jennifer Hingel, Barry Schreiber, Paul Bridges Thompson, Sally Carlson, Greg Schmidt, Mal Jones","A scientist at a Florida university inadvertantly creates a ""rage virus"" while performing experiments intended to restore dead brain tissue in baboons. When a journalist for the college ...",5.4,539,,,,,9.0,25.0,29,rage - furia primitiva
tt0102800,Robojox,Robot Jox,1989,1990-11-21,"Action, Sci-Fi, Thriller",85,USA,English,Stuart Gordon,"Stuart Gordon, Joe Haldeman",Empire Pictures,"Gary Graham, Anne-Marie Johnson, Paul Koslo, Robert Sampson, Danny Kamekona, Hilary Mason, Michael Alldredge, Jeffrey Combs, Michael Saad, Ian Patrick Williams, Jason Marsden, Carolyn Purdy-Gordon, Thyme Lewis, Gary Houston, Russel Case","It is post-World War III. War is outlawed. In its place, are matches between large Robots called Robot Jox. These matches take place between two large superpowers over disputed territories....",5.4,5611,$ 10000000,$ 1272977,$ 1272977,,66.0,64.0,30,robot jox
tt0102804,The Roller Blade Seven,The Roller Blade Seven,1991,1991-09-06,"Action, Sci-Fi",96,USA,English,Donald G. Jackson,"Donald G. Jackson, Donald G. Jackson",The Rebel Corp.,"Scott Shaw, Frank Stallone, Karen Black, Don Stroud, William Smith, Joe Estevez, Rhonda Shear, Mark Richardson, Selina Jayne, Roger Ellis, Claudia Scholtz, Kenneth H. Kim, Ani Bilesky, Liselotte Christiansen, Sam Mann","In a futuristic society, a sword-wielding roller skater fights evil ninjas, punk roller skaters and is sent on an important rescue mission",2.4,407,,,,,26.0,3.0,22,the roller blade seven
tt0102848,Scanners 2 - Il nuovo ordine,Scanners II: The New Order,1991,1991-05-03,"Action, Horror, Sci-Fi",104,"Canada, Japan, USA","English, French, Japanese",Christian Duguay,"David Cronenberg, B.J. Nelson",Allegro Films,"David Hewlett, Deborah Raffin, Yvan Ponton, Isabelle Mejias, Tom Butler, Raoul Max Trujillo, Vlasta Vrana, Murray Westgate, Doris Petrie, Dorothée Berryman, Michael Rudder, David Francis, Stephen Zarou, Tom Harvey, Jason Cavalier",A scanner discovers a plot by renegade elements in the city government to take power with the help of evil scanners.,5.3,2701,CAD 5000000,,,,21.0,59.0,21,scanners ii: the new order
tt0102975,Rotta verso l'ignoto,Star Trek VI: The Undiscovered Country,1991,1991-12-06,"Action, Adventure, Sci-Fi",110,USA,"English, Klingon",Nicholas Meyer,"Gene Roddenberry, Leonard Nimoy",Paramount Pictures,"William Shatner, Leonard Nimoy, DeForest Kelley, James Doohan, Walter Koenig, Nichelle Nichols, George Takei, Kim Cattrall, Mark Lenard, Grace Lee Whitney, Brock Peters, Leon Russom, Kurtwood Smith, Christopher Plummer, Rosanna DeSoto","On the eve of retirement, Kirk and McCoy are charged with assassinating the Klingon High Chancellor and imprisoned. The Enterprise crew must help them escape to thwart a conspiracy aimed at sabotaging the last best hope for peace.",7.2,68998,$ 30000000,$ 74888996,$ 96888996,65.0,213.0,83.0,38,star trek vi: the undiscovered country
tt0103003,Cose dell'altro mondo,Suburban Commando,1991,1991-10-04,"Action, Comedy, Sci-Fi",90,USA,English,Burt Kennedy,Frank A. Cappello,New Line Cinema,"Hulk Hogan, Christopher Lloyd, Shelley Duvall, Larry Miller, William Ball, Jo Ann Dearing, Jack Elam, Roy Dotrice, Tony Longo, Michael Faustino, Mark Calaway, Laura Mooney, Dennis Burkley, Luis Contreras, Nick Eldredge","An interstellar hero from a distant world visits Earth, and tries to fit in with a mundane, yet kind, suburban family.",4.5,9293,,$ 6948859,$ 6948859,,48.0,32.0,21,suburban commando
tt0103064,Terminator 2 - Il giorno del giudizio,Terminator 2: Judgment Day,1991,1991-12-19,"Action, Sci-Fi",137,"USA, France","English, Spanish",James Cameron,"James Cameron, William Wisher",Carolco Pictures,"Arnold Schwarzenegger, Linda Hamilton, Edward Furlong, Robert Patrick, Earl Boen, Joe Morton, S. Epatha Merkerson, Castulo Guerra, Danny Cooksey, Jenette Goldstein, Xander Berkeley, Leslie Hamilton Gearren, Ken Gibbel, Robert Winley, Peter Schrum","A cyborg, identical to the one who failed to kill Sarah Connor, must now protect her teenage son, John Connor, from a more advanced and powerful cyborg.",8.5,974970,$ 102000000,$ 205881154,$ 520884847,75.0,1279.0,296.0,27,terminator 2: judgment day
tt0103116,Trancers II,Trancers II,1991,1991-05-01,"Action, Horror, Sci-Fi",88,USA,English,Charles Band,"Jackson Barr, Charles Band",Full Moon Entertainment,"Tim Thomerson, Helen Hunt, Megan Ward, Biff Manard, Martine Beswick, Jeffrey Combs, Alyson Croft, Telma Hopkins, Art LaFleur, Barbara Crampton, Sonny Carl Davis, Richard Lynch, Rhino Michaels, Michael Secora, Willy Parsons","6 years after a time cop returns home from battling future alien zombies, his settled life is turned upside down when a mad scientists creates more.",5.4,1787,,,,,25.0,35.0,26,trancers ii
tt0103157,Horror baby,The Unborn,1991,1991-03-29,"Drama, Horror, Sci-Fi",83,USA,English,Rodman Flender,"John Brancato, Michael Ferris",Califilm,"Brooke Adams, Jeff Hayenga, James Karen, K Callan, Jane Cameron, Kathy Griffin, Wendy Hammers, Laura Stockman, Jonathan Emerson, Janice Kent, Matt Roe, Jessica Zingali, Francis Smalls Collier, Rick Podell, Lisa Kudrow","A couple struggling to conceive visit a miracle doctor as a last hope for having a child. The wife gets pregnant, but after the initial joy comes horror, as she slowly discovers the nightmarish truth behind the doctor's success.",4.5,1056,,$ 1159578,$ 1159578,,23.0,15.0,39,the unborn
tt0103178,Lamù - Sei sempre il mio tesoruccio,"Urusei Yatsura 6: Itsudatte, mai dârin",1991,1991-11-02,"Animation, Comedy, Sci-Fi",77,Japan,Japanese,Katsuhisa Yamada,"Rumiko Takahashi, Tomoko Konparu",Kitty Films,"Fumi Hirano, Toshio Furukawa, Naoko Matsui, Shinnosuke Furumoto, Noriko Ohara, Yûko Mita, Machiko Washio, Akira Kamiya, Saeko Shimazu, Shigeru Chiba, Akira Murayama, Shinji Nomura, Issei Futamata, Mayumi Tanaka, Masahiro Anzai","Lupica, another one of the legion of space princesses that all seem to have found out about Earth in some tour book, appears and abducts Ataru. Needless to say, Lum, assisted by her friends...",6.4,170,,,,,3.0,1.0,34,"urusei yatsura 6: itsudatte, mai dârin"
