imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics,description_#words,movie_title
tt0053434,Ultima notte a Warlock,Warlock,1959,1959-04-23,"Drama, Western",121,USA,English,Edward Dmytryk,"Robert Alan Aurthur, Oakley Hall",Twentieth Century Fox,"Richard Widmark, Henry Fonda, Anthony Quinn, Dorothy Malone, Dolores Michaels, Wallace Ford, Tom Drake, Richard Arlen, DeForest Kelley, Regis Toomey, Vaughn Taylor, Don Beddoe, Whit Bissell, Bartlett Robinson","A famous gunman becomes the marshal of Warlock to end a gang's rampages, but is met with some opposition by a former gang member turned deputy sheriff who wants to follow only legal methods.",7.2,5346,$ 2400000,,$ 8892,,73.0,31.0,34,warlock
tt0053457,La guida indiana,Yellowstone Kelly,1959,1959-12-11,Western,91,USA,English,Gordon Douglas,"Burt Kennedy, Heck Allen",Warner Bros.,"Clint Walker, Edd Byrnes, John Russell, Ray Danton, Claude Akins, Rhodes Reason, Andra Martin, Gary Vinson, Warren Oates","In 1870s, in the Sioux territory south of the Missouri, trapper and Indian scout Luther Yellowstone Kelly is hired by the army at Fort Buford but runs into trouble with the Sioux.",6.6,924,,,,,30.0,7.0,32,yellowstone kelly
tt0053715,Cimarron,Cimarron,1960,1961-04-01,"Drama, Romance, Western",147,USA,English,"Anthony Mann, Charles Walters","Arnold Schulman, Edna Ferber",Metro-Goldwyn-Mayer (MGM),"Glenn Ford, Maria Schell, Anne Baxter, Arthur O'Connell, Russ Tamblyn, Mercedes McCambridge, Vic Morrow, Robert Keith, Charles McGraw, Harry Morgan, David Opatoshu, Aline MacMahon, Lili Darvas, Edgar Buchanan, Mary Wickes","The Oklahoma Land Run of April 1889 sets the stage for an epic saga of a frontier adventurer, his wife and family and their friends.",6.4,2579,$ 5421000,,,,42.0,12.0,25,cimarron
tt0053729,La valle dei mohicani,Comanche Station,1960,1961-05-01,"Drama, Western",73,USA,"English, Indian Sign Language, North American Indian",Budd Boetticher,Burt Kennedy,Ranown Pictures Corp.,"Randolph Scott, Nancy Gates, Claude Akins, Skip Homeier, Richard Rust, Rand Brooks, Dyke Johnson","A man saves a woman who had been kidnapped by Comanches, then struggles to get both of them home alive.",7.0,3049,,,,,53.0,25.0,20,comanche station
tt0053883,I mastini del West,Gunfighters of Abilene,1959,1960-01-01,"Romance, Western",66,USA,English,Edward L. Cahn,Orville H. Hampton,Robert E. Kent Productions,"Buster Crabbe, Barton MacLane, Rachel Ames, Russell Thorson, Lee Farr, Eugenia Paul, Jan Arvan, Richard Devon, Richard H. Cutting, Kenneth MacDonald","A gunman receives a request for help from his brother, but arrives too late to save him from the lawless rancher who wanted him dead.",5.1,112,,,,,3.0,,25,gunfighters of abilene
tt0053899,Duello tra le rocce,Hell Bent for Leather,1960,1960-02-01,Western,82,USA,English,George Sherman,Christopher Knopf,Universal International Pictures (UI),"Audie Murphy, Felicia Farr, Stephen McNally, Robert Middleton, James Westmoreland, Jan Merlin, Herbert Rudley, Malcolm Atterbury, Joseph Ruskin, Allan Lane, John Qualen, Eddie Little Sky, Steve Gravers, Beau Gentry, Bob Steele","Mistaken for a murderous outlaw, an innocent passerby is forced to go on the run to try and clear his name by catching the real culprit.",6.9,758,$ 500000,,,,21.0,8.0,26,hell bent for leather
tt0054126,Una corda per il pistolero,Noose for a Gunman,1960,1960-05-01,"Action, Western",69,USA,English,Edward L. Cahn,"Robert E. Kent, Steve Fisher",Robert E. Kent Productions,"Jim Davis, Lyn Thomas, Ted de Corsia, Barton MacLane, Harry Carey Jr., Walter Sande, William Tannen, Leo Gordon, William Challee, Lane Chandler, Jan Arvan, Kermit Maynard, William Remick, Cecil Weston","Case Britton, gunslinger and wanted man, comes to town to meet his bride-to-be, stop a stagecoach robbery, and get even with the man who killed his brother.",5.6,171,,,,,6.0,,27,noose for a gunman
tt0054127,"Pugni, pupe e pepite",North to Alaska,1960,1961-01-13,"Comedy, Romance, Western",122,USA,English,Henry Hathaway,"John Lee Mahin, Martin Rackin",Twentieth Century Fox,"John Wayne, Stewart Granger, Ernie Kovacs, Fabian, Capucine, Mickey Shaughnessy, Karl Swenson, Joe Sawyer, Kathleen Freeman, John Qualen, Stanley Adams","During the Alaska gold rush, prospector George sends partner Sam to Seattle to bring his fiancée but when it turns out that she married another man, Sam returns with a pretty substitute, the hostess of the Henhouse dance hall.",7.0,6816,$ 3500000,,,,57.0,37.0,39,north to alaska
tt0054138,Rivolta indiana nel West,Oklahoma Territory,1960,1960-03-01,Western,67,USA,English,Edward L. Cahn,Orville H. Hampton,Robert E. Kent Productions,"Bill Williams, Gloria Talbott, Ted de Corsia, Grant Richards, Walter Sande, X Brands, Walter Baldwin, Grandon Rhodes","A District Attorney tries an Indian chief for the murder of an Indian agent, but begins to believe that the chief is possibly being framed by powerful interests who want to start a war between the Indians and the locals.",5.9,152,,,,,6.0,1.0,40,oklahoma territory
tt0054142,Un piede nell'inferno,One Foot in Hell,1960,1960-07-01,Western,90,USA,English,James B. Clark,"Aaron Spelling, Sydney Boehm",Twentieth Century Fox,"Alan Ladd, Don Murray, Dan O'Herlihy, Dolores Michaels, Barry Coe, Larry Gates, Karl Swenson, John Alexander, Rachel Stephens","In this Western, Alan Ladd exacts revenge on a small town the best way he knows how -- by becoming sheriff.",6.2,420,$ 1090000,,,,16.0,7.0,21,one foot in hell
