imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics,description_#words,movie_title
tt0039318,The Devil on Wheels,The Devil on Wheels,1947,1947-02-15,"Drama, Sport",67,USA,English,Crane Wilbur,"Tony Sargent, Crane Wilbur",Producers Releasing Corporation (PRC),"Noreen Nash, Darryl Hickman, Terry Moore, Lenita Lane, James Cardwell, Damian O'Flynn, William Forrest, Sue England, Robert Arthur, Anne Burr",A teenager involved in illegal car races runs a pedestrian over in a hit-and-run case where the victim turns out to be his mother.,5.7,102,,,,,5.0,1.0,24,the devil on wheels
tt0040142,L'ultima sfida,The Babe Ruth Story,1948,1948-09-06,"Biography, Drama, Sport",106,USA,English,Roy Del Ruth,"Bob Considine, George Callahan",Roy Del Ruth Productions,"William Bendix, Claire Trevor, Charles Bickford, Sam Levene, William Frawley, Gertrude Niesen, Fred Lightner, Stanley Clements, Robert Ellis, Lloyd Gough, Matt Briggs, Paul Cavanagh, Warren Douglas, Pat Flaherty, Mark Koenig","The famed slugger is played by Bendix, who resembles Ruth slightly in looks and not at all in baseball ability. The film traces the ""life and times"" of Ruth, including his famous ""called ...",5.2,962,,,,,29.0,3.0,34,the babe ruth story
tt0040666,Once a Jolly Swagman,Once a Jolly Swagman,1949,1949,"Drama, Romance, Sport",100,UK,English,Jack Lee,"Montagu Slater, William Rose",Wessex Film Productions,"Dirk Bogarde, Bonar Colleano, Bill Owen, Renée Asherson, Thora Hird, James Hayter, Patric Doonan, Moira Lister, Sidney James, Dudley Jones, Cyril Cusack, Anthony Oliver, Pauline Jameson, Russell Waters, Sandra Dorne","Factory worker Bill Fox (Sir Dirk Bogarde) is fired from a reliable job and becomes a successful motorbike racer, until his wife threatens to leave him unless he comes to his senses.",6.5,205,,,,,7.0,2.0,32,once a jolly swagman
tt0040963,Gong fatale,Whiplash,1948,1948-12-24,"Drama, Film-Noir, Sport",91,USA,English,Lewis Seiler,"Maurice Geraghty, Harriet Frank Jr.",Warner Bros.,"Dane Clark, Alexis Smith, Zachary Scott, Eve Arden, Jeffrey Lynn, S.Z. Sakall, Alan Hale, Douglas Kennedy, Ransom M. Sherman, Freddie Steele, Robert Lowell, Don McGuire",A struggling artist becomes a New York City prizefighter in an attempt to win the affection of the ring promoter's night club singing sister.,6.6,339,,,,,14.0,3.0,24,whiplash
tt0041328,Il gigante di New York,Easy Living,1949,1954-07-09,"Drama, Sport",77,USA,English,Jacques Tourneur,"Charles Schnee, Irwin Shaw",RKO Radio Pictures,"Victor Mature, Lucille Ball, Lizabeth Scott, Sonny Tufts, Lloyd Nolan, Paul Stewart, Jack Paar, Jeff Donnell, Art Baker, Gordon Jones, Don Beddoe, Richard Erdman, William 'Bill' Phillips, Charles Lang, Kenny Washington","Pete Wilson is on top. He is the highest paid professional football player in the league. He has seen other players come and go, but he was MVP last year and the future looks rosy. His wife...",6.4,676,,,,,23.0,11.0,37,easy living
tt0041350,Father Was a Fullback,Father Was a Fullback,1949,1949-11-01,"Comedy, Sport",84,USA,English,John M. Stahl,"Clifford Goldsmith, Aleen Leslie",Twentieth Century Fox,"Fred MacMurray, Maureen O'Hara, Betty Lynn, Rudy Vallee, Thelma Ritter, Natalie Wood, Jim Backus, Richard Tyler, Buddy Martin, Frank Mills, Mickey McCardle, John McKee, Louise Lorimer, Ruth Clifford","Football coach George Cooper has as many problems managing his football team as he has at home dealing with his daughters, Ellen and Connie.",6.5,386,,,,,12.0,4.0,24,father was a fullback
tt0041514,Quando torna primavera,It Happens Every Spring,1949,1949-06-01,"Comedy, Sci-Fi, Sport",87,USA,English,Lloyd Bacon,"Valentine Davies, Shirley W. Smith",Twentieth Century Fox,"Ray Milland, Jean Peters, Paul Douglas, Ed Begley, Ted de Corsia, Ray Collins, Jessie Royce Landis, Alan Hale Jr., William Murphy",A scientist discovers a formula that makes a baseball which is repelled by wood. He promptly sets out to exploit his discovery.,6.8,1518,,,,,35.0,13.0,22,it happens every spring
tt0041859,Stasera ho vinto anch'io,The Set-Up,1949,1950-02-04,"Crime, Film-Noir, Sport",73,USA,English,Robert Wise,"Art Cohn, Joseph Moncure March",RKO Radio Pictures,"Robert Ryan, Audrey Totter, George Tobias, Alan Baxter, Wallace Ford, Percy Helton, Hal Baylor, Darryl Hickman, Kevin O'Morrison, James Edwards, David Clarke, Phillip Pine, Edwin Max","Because aging boxer Bill Thompson always lost his past fights, his corrupt manager, without telling Thompson, takes bribes from a betting gangster, to ensure Thompson's pre-arranged dive-loss in the next match.",7.9,7515,,,,,77.0,57.0,31,the set-up
tt0042005,La sua donna,Under My Skin,1950,1950-06-01,"Drama, Sport, Thriller",86,USA,"English, Italian, French",Jean Negulesco,"Ernest Hemingway, Casey Robinson",Twentieth Century Fox,"John Garfield, Micheline Presle, Luther Adler, Orley Lindgren, Noel Drayton","On the run from gamblers he double-crossed, expatriate jockey Danny Butler tries to justify his son's faith in him as a winner.",6.6,261,,,,,11.0,2.0,22,under my skin
tt0042542,The Happy Years,The Happy Years,1950,1950-07-07,"Comedy, Romance, Sport",110,USA,English,William A. Wellman,"Owen Johnson, Harry Ruskin",Metro-Goldwyn-Mayer (MGM),"Dean Stockwell, Darryl Hickman, Scotty Beckett, Leon Ames, Margalo Gillmore, Leo G. Carroll, Donn Gift, Peter M. Thompson, Jerry Mickelsen, Mason Alan Dinehart, David Bair, Danny Mummert, Eddie LeRoy, George Chandler, Claudia Barrett","Based on a collection of stories with the focus on young John Humperdink ""Dink"" Stover, a student at the Lawrenceville Prepatory School, in 1896, whose family, in Eastcester, New York, have...",6.8,628,$ 1393000,,,,23.0,1.0,31,the happy years
